Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. zaèetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip   štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlaèilci;Dnevni NOO;Tip
R3;731;8209;POLZELA - PARIŽLJE;0;1.050;;;P;2.250;20;2.070;30;78;17;20;5;10;36;PLDP
R3;731;8209;PARIŽLJE - BRASLOVÈE-M.BRASLOVÈE;1.050;2.330;94;Braslovèe;MWTC1;2.400;33;2.107;50;132;45;18;7;8;49;PLDP
R3;732;8215;PONDOR - TABOR;0;2.388;65;Pondor;MWTC1;520;3;415;15;63;24;0;0;0;11;PLDP
R3;732;8259;TABOR - OJSTRIŠKA VAS-KAPLA;0;1.645;;;P;290;1;257;2;12;11;5;1;1;7;PLDP
R3;733;5831;VAVTA VAS - DOL.TOPLICE;0;4.560;298;Dolenjske Toplice;QLTC10;3.909;34;3.481;43;312;19;16;2;2;33;PLDP
R3;733;5831;DOL.TOPLICE - PODTURN;4.560;6.290;;;P;2.250;25;1.908;35;250;25;5;1;1;24;PLDP
R3;734;4123;CERKVENJAK - VITOMARCI;0;5.733;;;P;150;1;131;1;6;4;3;2;2;5;PLDP
R3;734;4121;VITOMARCI - GABRNIK;0;6.397;765;Gradišèak;MWTC1;490;0;412;5;43;19;7;2;2;12;PLDP
R3;735;6314;MUTA - VUZENICA;0;445;;;P;4.200;15;3.775;25;270;55;25;15;20;57;PLDP
R3;737;9017;RAÈE - ŠIKOLE;0;5.789;399;Podova;QLTC10;2.102;29;1.870;13;135;23;20;4;8;28;PLDP
R3;738;6727;TRŽIŠÈE - HOTEMEŽ;0;14.480;788;Šentjanž;MWTC1;785;1;674;0;101;5;4;0;0;3;PLDP
R3;739;6219;JANEŽOVSKI VRH - DESTRNIK;0;2.210;766;Destrnik;MWTC1;755;9;679;22;38;6;1;0;0;11;PLDP
R3;739;6220;DESTRNIK - GOMILCI;0;1.381;;;P;240;5;220;4;10;1;0;0;0;2;PLDP
R3;741;1489;ŠKOFIJE MEJNI PREHOD;0;478;;;P;700;10;663;2;20;1;2;1;1;3;PLDP
R3;741;0235;ŠKOFIJE MEJNI PREHOD  -  ŠKOFIJE;0;1.000;;;P;4.500;80;4.320;3;50;20;25;1;1;19;PLDP
R3;741;0235;ŠKOFIJE - R.ŠKOFIJE;1.000;2.055;686;Spodnje Škofije;QLTC8;9.994;284;8.976;25;630;31;42;2;4;43;PLDP
R3;741;1487;DEKANI - PRIKLJ. LUKA KOPER;0;2.215;;;P;2.200;20;2.048;60;25;25;15;2;5;42;PLDP
R3;741;3751;BERTOKI – KP (ŠKOCJAN);0;2.417;935;Bertoki;QLTC10;8.746;348;7.719;13;603;34;23;2;4;29;PLDP
R3;742;4806;PODPEÈ - VNANJE GORICE;0;4.390;691;Notranje Gorice;QLTC8;6.220;102;5.394;86;499;40;71;8;20;157;WIM
R3;742;4806;VNANJE GORICE - BREZOVICA;4.390;6.911;562;Brezovica 2;QLTC10;9.601;86;8.481;89;753;56;74;20;42;127;PLDP
R3;743;5606;BOGOJINA - PRIKLJ. GANÈANI;0;4.350;;;P;3.000;15;2.783;15;150;15;20;1;1;21;PLDP
R3;744;2346;ŠTORE - LAŠKA VAS;0;2.210;786;Kompole;MWTC1;1.473;17;1.342;12;82;9;11;0;0;13;PLDP
R3;744;2346;LAŠKA VAS  -  SVETINA;2.210;8.400;;;P;700;5;655;10;15;10;5;0;0;9;PLDP
R3;744;2346;SVETINA  -  BRSTNIK;8.400;13.600;585;Svetina;MWTC1;376;0;340;12;20;0;3;0;1;7;PLDP
R3;744;2346;BRSTNIK  -  LAŠKO;13.600;16.792;787;Jagoèe;MWTC1;777;5;694;0;66;1;11;0;0;6;PLDP
R3;745;4116;JANEŽOVCI - DOLGE NJIVE;0;9.200;767;Drstelja;MWTC1;1.120;0;974;25;74;17;30;0;0;29;PLDP
R3;745;4118;DOLGE NJIVE - SPODNJI DUPLEK;0;7.520;;;P;900;10;884;0;6;0;0;0;0;0;PLDP
R3;746;2407;STARI TRG - LOŠKI POTOK;0;11.920;;;P;100;5;92;0;3;0;0;0;0;0;PLDP
R3;747;4120;LENART - SVETA TROJICA;0;3.284;597;Sveta Trojica v Slov. Goricah;MWTC1;1.000;5;908;5;44;28;6;2;2;13;PLDP
R3;747;2805;SV. TROJICA-COGETINCI - SP.IVANJCI;0;9.498;596;Spodnji Ivanjci - 3;MWTC1;870;7;683;20;69;37;39;3;12;45;PLDP
R3;748;2412;VELIKE LAŠÈE - M SLEVICA;0;3.000;;;P;1.100;10;1.033;3;50;4;0;0;0;2;PLDP
R3;748;2412;M SLEVICA - LUŽARJI;3.000;11.400;726;Podstrmec;MWTC1;500;0;412;6;51;3;9;9;10;20;PLDP
R3;748;2412;LUŽARJI - NOVA VAS;11.400;18.017;;;P;800;15;751;2;30;2;0;0;0;1;PLDP
R3;749;8616;VOSEK - JUROVSKI DOL;0;8.605;;;P;700;10;414;20;140;40;16;25;35;62;PLDP
R3;749;4109;JUROVSKI DOL - LENART;0;7.164;698;Jurovski Dol;MWTC1;915;4;772;35;74;16;10;4;0;26;PLDP
R3;750;7709;SLOVENSKA VAS - ŠENTRUPERT;0;2.174;;;P;800;5;739;20;20;10;5;0;1;14;PLDP
R3;751;5507;NIZKA - REÈICA OB SAVINJI;0;905;;;P;1.700;10;1.310;50;150;60;50;30;40;102;PLDP
R3;752;7206;ARCLIN - LJUBEÈNA;0;4.142;740;Ljubeèna 2;QLTC10;2.937;44;2.567;14;240;26;30;4;12;37;PLDP
R3-NK;752;N7206;NAVEZOVALNA CESTA LJUBEÈNA;0;1.109;;;P;2.000;20;1.882;2;60;10;20;2;4;17;PLDP
R3;752;1403;LJUBEÈNA - BUKOVŽLAK;0;1.887;694;Ljubeèna;QLTC10;6.593;35;5.325;11;743;154;122;47;156;225;PLDP
R3;752;7208;BUKOVŽLAK - TEHARJE;0;2.101;;;P;2.500;15;2.398;2;50;20;10;5;0;13;PLDP
R3;753;1544;VOLÈE - SOLARJI;0;9.103;12;Orehovje;MWTC1;200;62;88;0;18;1;25;6;0;16;PLDP
R3;754;1493;PLANINA-UNEC;0;4.400;;;P;1.000;10;976;0;10;2;1;1;0;2;PLDP
RT;901;1001;RATEÈE - PLANICA;0;2.000;779;Planica;MWTC1;766;10;549;17;164;15;11;0;0;16;PLDP
RT;902;1019;STRMEC - MANGART;0;11.710;537;Mangart;MWTC1;93;28;52;0;13;0;0;0;0;0;PLDP
RT;903;1021;IDRSKO - LIVEK;0;6.960;39;Livek;MWTC1;185;47;134;0;4;0;0;0;0;0;PLDP
RT;904;1093;JEZERO - ZLATOROG;0;4.200;240;Bohinjsko jezero;MWTC1;1.550;49;1.160;45;283;8;5;0;0;24;PLDP
RT;904;1093;ZLATOROG - SAVICA;4.200;8.090;;;P;270;3;259;6;1;1;0;0;0;3;PLDP
RT;905;1095;GORJE - KRNICA;0;2.160;;;P;2.000;11;1.876;27;49;29;5;1;2;22;PLDP
RT;905;1096;KRNICA - ZATRNIK;0;4.000;236;Krnica;QLTC10;1.362;64;1.138;5;131;6;10;3;5;14;PLDP
RT;905;1096;ZATRNIK - MRZLI STUDENEC;4.000;9.181;5;Mrzli studenec 1;MWTC1;1.415;22;1.238;0;129;1;10;15;0;15;PLDP
RT;905;1097;MRZLI STUDENEC - JEREKA;0;16.392;7;Mrzli studenec 2;MWTC1;222;6;202;1;9;1;2;1;0;2;PLDP
RT;906;1100;MRZLI STUD. - RUDNO POLJE;0;6.100;8;Mrzli studenec 3;MWTC1;1.169;23;1.030;0;95;1;10;10;0;12;PLDP
RT;907;1101;KRNICA - ZG.RADOVNA;0;11.756;4;Fužine;MWTC1;277;5;205;0;30;32;1;4;0;9;PLDP
RT;907;1102;ZG.RADOVNA - DOVJE;0;6.400;774;Mojstrana;MWTC1;600;65;464;0;60;0;9;2;0;6;PLDP
RT;908;1383;KRAJE - MOJSTRANA;0;2.000;;;P;1.100;10;974;40;40;30;6;0;0;26;PLDP
RT;908;1383;MOJSTRANA - VRATA;2.000;11.600;775;Mojstrana - Vrata;MWTC1;615;20;501;12;80;0;1;1;0;6;PLDP
RT;909;1125;BOH.BISTRICA - VRESJE;0;8.260;253;Nemški Rovt;MWTC1;798;30;632;2;112;10;2;10;0;66;WIM
RT;909;1128;VRESJE - SORICA;0;9.342;;;P;150;2;139;2;5;2;0;0;0;1;PLDP
RT;909;1129;SORICA - PETROVO BRDO;0;4.250;540;Petrovo Brdo 3;MWTC1;340;46;236;0;54;4;0;0;0;1;PLDP
RT;910;1130;SORICA - PODROŠT;0;5.339;541;Spodnja Sorica;MWTC1;440;34;353;4;28;3;16;1;1;12;PLDP
RT;911;1123;RUDNO - ROVTARICA;0;11.510;545;Rudno 3;MWTC1;300;16;226;0;9;26;5;18;0;19;PLDP
RT;911;1124;ROVTARICA - VRESJE;0;7.789;;;P;15;0;13;0;2;0;0;0;0;0;PLDP
RT;912;7302;ZALI LOG - DAVÈA;0;7.856;;;P;410;15;384;3;3;3;2;0;0;3;PLDP
RT;912;7350;DAVÈA - NOVAKI;0;3.065;;;P;350;10;319;4;10;4;3;0;0;4;PLDP
RT;912;3105;NOVAKI - CERKNO;0;10.153;;;P;650;15;604;6;15;6;4;0;0;6;PLDP
RT;914;1372;POSTOJNA - RAKOV.ŠKOC.;0;4.081;;;P;1.800;21;1.526;44;119;68;12;4;6;45;PLDP
RT;914;2402;RAKOV ŠKOCJAN - PODSKRAJNIK;0;7.085;152;Zelše;MWTC1;750;15;636;17;54;14;3;9;2;19;PLDP
RT;915;0363;IL.BISTRICA (DO PODGRAJSKE UL.);0;182;;;P;9.100;110;8.385;75;400;65;20;20;25;84;PLDP
RT;915;1376;IL.BISTRICA - GRDA DRAGA;0;21.260;519;Ilirska Bistrica;MWTC1;350;2;265;0;8;0;65;10;0;39;PLDP
RT;915;2427;GRDA DRAGA -  PUDOB;0;28.100;498;Kozarišèe;MWTC1;80;11;51;1;2;5;0;10;0;8;PLDP
RT;916;3653;DRAGARJI - MEDVEDJEK-DRAGA;0;17.209;;;P;30;1;26;1;2;0;0;0;0;0;PLDP
RT;917;3602;KOÈEVJE - ŽELJNE;0;2.923;;;P;800;2;742;4;30;10;10;1;1;10;PLDP
RT;917;3621;ŽELJNE - ROG-BAZA-PODTURN;0;28.884;467;Željne;MWTC1;90;0;70;3;12;0;4;1;0;4;PLDP
RT;918;3652;KOT - GRGELJ;0;12.314;588;Dol pri Pregradu;MWTC1;110;8;81;0;18;3;0;0;0;1;PLDP
RT;918;3617;GRGELJ - FARA;0;11.100;749;Fara;MWTC1;90;11;72;0;7;0;0;0;0;0;PLDP
RT;919;1341;PODZEMELJ - DOLENJCI;0;9.450;372;Krasinec;MWTC1;845;3;711;6;72;23;28;0;2;23;PLDP
RT;919;1466;ŽUNIÈI - VINICA;0;10.340;373;Vinica 1;MWTC1;785;10;632;14;69;32;27;0;1;27;PLDP
RT;919;1343;VINICA - STARI TRG;0;20.220;374;Vinica 2;MWTC1;300;8;231;0;24;27;3;1;6;11;PLDP
RT;920;5899;GABRJE - TRDINOV VRH;0;11.279;;;P;30;1;27;0;1;0;1;0;0;1;PLDP
RT;921;4306;KANDRŠE - VAÈE-SP.HOTIÈ;0;7.616;181;Vaèe;MWTC1;785;0;673;0;97;7;7;1;0;6;PLDP
RT;923;1087;STAHOVICA - KAM.BISTRICA;0;8.210;780;Kamniška Bistrica;MWTC1;740;22;646;21;48;0;3;0;0;11;PLDP
RT;924;3559;PODLOM - KR.RAK;0;4.540;169;Kališe;MWTC1;480;4;404;8;39;7;6;11;1;15;PLDP
RT;924;3559;KR.RAK - LUÈE;4.540;15.971;;;P;350;2;333;0;10;5;0;0;0;1;PLDP
RT;926;5501;SOLÈAVA - PODOLŠEVA-SLEME;0;10.425;;;P;40;0;36;1;1;1;1;0;0;1;PLDP
RT;926;6519;SLEME - KOPRIVNA;0;5.917;;;P;50;0;44;1;2;1;2;0;0;2;PLDP
RT;926;6506;KOPRIVNA - ÈRNA;0;7.980;477;Pristava;MWTC1;280;0;250;0;23;1;6;0;0;3;PLDP
RT;927;5502;ŽIBOVT - SV.DUH-PODOLŠEVA;0;10.345;;;P;40;0;36;1;1;1;1;0;0;1;PLDP
RT;928;1253;MOZIRJE - GOLTE;0;4.350;66;Mozirje;QLTC10;1.258;15;1.107;1;99;12;20;2;2;16;PLDP
RT;929;1332;SP.HOÈE - ZG.HOÈE;0;3.300;912;Spodnje Hoèe;QLTC8;4.626;57;4.167;34;307;23;32;2;4;40;PLDP
RT;929;1332;ZG. HOÈE - POHORSKA VZPENJAÈA;3.300;16.575;495;Hoèko Pohorje;QLTC;1.140;33;993;11;82;7;11;1;2;14;PLDP
RT;929;1409;ODCEP ZA AREH ;0;4.950;;;P;450;4;409;10;15;7;5;0;0;8;PLDP
RT;929;7070;AREH-ŠUMIK - OSANKARICA-LUKANJA;0;20.920;;;P;30;0;24;0;2;2;2;0;0;1;PLDP
RT;930;7065;PESEK - LUKANJA;0;9.450;;;P;150;2;128;3;5;4;4;2;2;7;PLDP
RT;930;7065;LUKANJA - OPLOTNICA;9.450;18.820;459;Oplotnica;MWTC1;700;8;602;4;58;21;4;1;2;10;PLDP
RT;931;1354;RIBNICA - RIBNIŠKA KOÈA;0;9.710;;;P;120;0;114;2;2;1;1;0;0;2;PLDP
RT;932;6924;SL.GRADEC - SPOLE;0;4.500;;;P;850;3;813;4;19;11;0;0;0;4;PLDP
RT;932;6924;SPOLE - PUNGART;4.500;15.180;;;P;220;0;215;0;3;2;0;0;0;0;PLDP
RT;933;1193;BREG  -  LISCA;0;4.650;454;Breg 1;MWTC1;790;0;756;3;21;7;3;0;0;4;PLDP
RT;933;1193;LISCA - JURKLOŠTER;4.650;12.186;287;Jurklošter;MWTC1;400;0;347;5;44;3;0;1;0;3;PLDP
RT;934;6838;SEŽANA - LIPICA;0;3.494;57;Sežana 2;QLTC10;2.170;61;1.982;6;90;19;7;1;4;13;PLDP
RT;934;6840;LIPICA - LOKEV;0;4.139;75;Lokev 2;MWTC1;1.150;19;977;10;100;11;33;0;0;23;PLDP
RT;935;9042;FRAM - KOPIVNIK;0;3.600;510;Kopivnik;MWTC1;780;8;689;0;59;6;14;2;2;11;PLDP
RT;935;9042;KOPIVNIK - CESTNIK-AREH;3.600;13.900;;;P;50;2;46;1;1;0;0;0;0;0;PLDP
RT;936;1063;COL - PREDMEJA;0;14.523;223;Malo Polje;MWTC1;854;0;767;6;70;5;4;1;1;7;PLDP
RT;937;8710;BRESTRNICA - GAJ-SV. JURIJ;0;14.162;;;P;50;0;47;0;1;2;0;0;0;0;PLDP
RT;938;2503;ÈERMOŠNJICE - KOMARNA V.-GRIÈICE;0;6.317;;;P;50;3;44;0;2;1;0;0;0;0;PLDP
RT;940;1018;MATAVUN - VREME;0;3.707;207;Vreme;MWTC1;775;17;629;5;92;9;22;0;1;16;PLDP
RT;940;3214;ZAVRHEK - ARTVIŽE;0;14.830;589;Zavrhek;MWTC1;390;1;323;0;38;18;10;0;0;9;PLDP
RT;940;3214;ARTVIŽE - PREGARJE;14.830;23.588;593;Pregarje-4;MWTC1;290;1;275;4;7;1;2;0;0;3;PLDP
RT;940;3213;PREGARJE - HARIJE;0;7.696;591;Pregarje-2;MWTC1;345;13;299;5;16;8;4;0;0;6;PLDP
RT;941;1541;GRABONOŠ - RADENCI;0;7.399;343;Kapelski Vrh;QLTC10;2.103;31;1.883;11;154;10;9;3;2;15;PLDP
* Promet smo na nekaterih avt. števnih mestih z veèjim izpadom podatkov podatkov roèno korigirali.;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Legenda;;;;;;;;;;;;;;;;;;;
Kat. ceste;;;Kategorija ceste;;;;Vsa vozila (PLDP);;;PLDP - Povp. letni dnevni promet vseh motornih vozil;;;;;;;;;
Štev. ceste;;;Oznaka ceste;;;;Motorji;;;MO - Motorji;;;;;;;;;
Štev. odseka;;;Oznaka odseka ceste;;;;Osebna vozila;;;OA - Osebna vozila;;;;;;;;;
Prometni odsek;;;Opis poteka prometnega odseka;;;;Avtobusi;;;BUS - Avtobusi;;;;;;;;;
Stac. zaèetka;;;Stacionaža zaèetka prometnega odseka;;;;Lahka tov. < 3,5t;;;LT - Lahki tovorni promet do 3,5t;;;;;;;;;
Stac. konca;;;Stacionaža konca prometnega odseka;;;;Sr. tov.  3,5-7t;;;ST - Srednje težki tovornjaki 3,5-7t;;;;;;;;;
Števno mesto;;;Oznaka števnega mesta;;;;Tež. tov. nad 7t;;;TT - Težki tovornjaki nad 7t;;;;;;;;;
Ime števnega mesta;;;Ime števnega mesta;;;;Tov. s prik.;;;TP - Tovorni s prikolico;;;;;;;;;
;;;;;;;Vlaèilci;;;TPP - Vlaèilci;;;;;;;;;
Tip štetja;;;;;;;;;;;;;;;;;;;
;;QLTC10        Števec QLTC10 loèi 10 kategorij vozil;;;;;NOO;;;povpreèni dnevni nivo;;;;;;;;;
;;QLTC8          Števec QLTC8 loèi 10 kategorij vozil;;;;;TIP izraèuna :  WIM za izraèun NOO na osnovi WIM meritev na merjenem odseku, ;;;;;;;;;;;;
;;"QLTC; QLTC*    Šteto z razliènimi tipi števcev";;;;;                        DIST za izraèun na osnovi distribucije WIM podatkov iz sosednjih prometnih odsekov,;;;;;;;;;;;;
;;MWTC1         Obèasno štetje, števec  razpoznava osebna vozila in ostala;;;;;                        ter PLDP za izraèun na osnovi podatkov iz štetja prometa in faktorjev ekvivalentnosti po TSC 06.511:2009;;;;;;;;;;;;
;;ROÈNO         Roèno štetje;;;;;;;;;;;;;;;;;
;;P;"      Privzeto; promet je ocenjen";;;;;;;;;;;;;;;;
